flight_id,airline,source,destination,departure_time,arrival_time,duration_mins,is_overnight,duration_hhmm,route,is_delayed,departure_slot
SJ241,SPICEJET,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,0,2h 39m,DEL to HYD,0,Night (21-05)
UK031,VISTARA,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,0,3h 35m,CCU to DEL,1,Night (21-05)
AI013,AIR INDIA,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,77.0,0,1h 17m,HYD to BLR,0,Night (21-05)
AI249,AIR INDIA,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,0,2h 49m,BLR to HYD,0,Night (21-05)
UK046,VISTARA,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,0,2h 28m,CCU to DEL,0,Night (21-05)
UK168,VISTARA,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,0,0h 49m,BLR to CCU,0,Night (21-05)
AI022,AIR INDIA,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,115.0,0,1h 55m,BOM to MAA,0,Night (21-05)
UK218,VISTARA,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,0,4h 10m,MAA to BLR,1,Night (21-05)
UK142,VISTARA,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,0,4h 10m,BLR to DEL,1,Night (21-05)
6F067,INDIGO,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,183.0,0,3h 3m,MAA to BLR,0,Night (21-05)
SJ217,SPICEJET,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,0,3h 7m,BOM to CCU,0,Night (21-05)
SJ143,SPICEJET,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,0,0h 57m,DEL to BOM,0,Night (21-05)
SJ246,SPICEJET,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.0,0,1h 0m,BOM to DEL,0,Night (21-05)
6F170,INDIGO,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,90.0,0,1h 30m,HYD to DEL,0,Night (21-05)
UK157,VISTARA,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.0,0,1h 0m,CCU to BOM,0,Night (21-05)
UK172,VISTARA,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,0,3h 1m,DEL to BOM,0,Night (21-05)
SJ139,SPICEJET,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,0,3h 42m,DEL to BLR,1,Night (21-05)
UK085,VISTARA,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,0,1h 2m,MAA to DEL,0,Night (21-05)
6F079,INDIGO,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,244.0,0,4h 4m,MAA to HYD,1,Night (21-05)
SJ032,SPICEJET,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,0,2h 22m,MAA to BOM,0,Night (21-05)
6F182,INDIGO,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,128.0,0,2h 8m,BOM to CCU,0,Night (21-05)
AI106,AIR INDIA,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,0,1h 13m,HYD to BLR,0,Night (21-05)
AI200,AIR INDIA,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,0,3h 24m,HYD to MAA,1,Night (21-05)
6F142,INDIGO,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,239.0,0,3h 59m,CCU to MAA,1,Night (21-05)
SJ079,SPICEJET,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,0,3h 4m,HYD to DEL,0,Night (21-05)
SJ082,SPICEJET,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,39.0,0,0h 39m,BOM to DEL,0,Night (21-05)
SJ110,SPICEJET,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,0,0h 33m,CCU to DEL,0,Night (21-05)
6F262,IndiGo,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,63.0,0,1h 3m,MAA to DEL,0,Night (21-05)
UK143,VISTARA,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0,0,1h 14m,BLR to BOM,0,Night (21-05)
6F269,IndiGo,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,82.0,0,1h 22m,HYD to MAA,0,Night (21-05)
6F214,INDIGO,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,239.0,0,3h 59m,BOM to CCU,1,Night (21-05)
SJ213,SPICEJET,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,0,3h 29m,BOM to CCU,0,Night (21-05)
SJ072,SPICEJET,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,0,2h 50m,DEL to HYD,0,Night (21-05)
6F059,INDIGO,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,290.0,0,4h 50m,BOM to DEL,1,Night (21-05)
UK202,VISTARA,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,0,4h 26m,DEL to HYD,1,Night (21-05)
UK037,VISTARA,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,0,4h 2m,BLR to BOM,1,Night (21-05)
UK069,VISTARA,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,0,2h 13m,CCU to DEL,0,Night (21-05)
SJ118,SPICEJET,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,85.0,0,1h 25m,DEL to BOM,0,Night (21-05)
6F145,INDIGO,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,76.0,0,1h 16m,CCU to DEL,0,Night (21-05)
UK097,VISTARA,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,0,4h 11m,HYD to BOM,1,Night (21-05)
6F117,INDIGO,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,0,1h 5m,CCU to DEL,0,Night (21-05)
6F226,INDIGO,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,137.0,0,2h 17m,DEL to BOM,0,Night (21-05)
6F050,INDIGO,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,237.0,0,3h 57m,DEL to BOM,1,Night (21-05)
UK196,VISTARA,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,0,4h 17m,BOM to HYD,1,Night (21-05)
SJ086,SPICEJET,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,0,3h 45m,CCU to DEL,1,Night (21-05)
AI134,AIR INDIA,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,0,3h 55m,HYD to BOM,1,Night (21-05)
AI043,AIR INDIA,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,0,4h 9m,CCU to DEL,1,Night (21-05)
UK119,VISTARA,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,0,4h 17m,BOM to CCU,1,Night (21-05)
SJ181,SPICEJET,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,0,1h 29m,BOM to BLR,0,Night (21-05)
AI070,AIR INDIA,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,0,1h 39m,CCU to DEL,0,Night (21-05)
6F233,INDIGO,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,1,3h 57m,BLR to BOM,1,Night (21-05)
UK013,VISTARA,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,1,3h 0m,BOM to MAA,0,Night (21-05)
6F015,INDIGO,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,1,2h 48m,BOM to CCU,0,Night (21-05)
SJ247,SPICEJET,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,1,4h 5m,DEL to BOM,1,Night (21-05)
AI067,AIR INDIA,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,213.0,1,3h 33m,HYD to DEL,0,Night (21-05)
AI211,AIR INDIA,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1,1h 47m,DEL to CCU,0,Night (21-05)
UK029,VISTARA,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,1,2h 49m,DEL to BOM,0,Night (21-05)
SJ200,SPICEJET,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,1,2h 47m,BOM to DEL,0,Night (21-05)
6F087,INDIGO,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,226.0,1,3h 46m,DEL to HYD,0,Night (21-05)
SJ210,SPICEJET,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,1,3h 33m,HYD to CCU,0,Night (21-05)
AI101,AIR INDIA,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,1,3h 3m,DEL to BLR,0,Night (21-05)
UK075,VISTARA,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,1,4h 39m,MAA to CCU,1,Night (21-05)
SJ091,SPICEJET,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,1,1h 37m,BLR to CCU,0,Night (21-05)
AI251,AIR INDIA,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,0,0h 44m,MAA to DEL,0,Night (21-05)
SJ042,SPICEJET,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,1,3h 42m,HYD to CCU,1,Night (21-05)
UK126,VISTARA,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,1,1h 26m,CCU to DEL,0,Night (21-05)
6F042,INDIGO,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,246.0,1,4h 6m,HYD to DEL,1,Night (21-05)
AI116,AIR INDIA,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,1,3h 27m,CCU to BOM,0,Night (21-05)
SJ209,SPICEJET,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,1,3h 41m,BLR to BOM,1,Night (21-05)
AI123,AIR INDIA,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,1,2h 26m,MAA to BOM,0,Night (21-05)
6F016,INDIGO,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,0,0h 36m,HYD to BOM,0,Night (21-05)
UK012,VISTARA,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,1,2h 9m,MAA to BOM,0,Night (21-05)
SJ188,SPICEJET,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,0,0h 40m,BLR to BOM,0,Night (21-05)
UK096,VISTARA,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,1,1h 55m,BLR to HYD,0,Night (21-05)
SJ046,SPICEJET,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,1,3h 24m,BOM to MAA,0,Night (21-05)
UK191,VISTARA,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,0,1h 6m,MAA to BLR,0,Night (21-05)
6F064,INDIGO,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,0,1h 5m,CCU to DEL,0,Night (21-05)
AI005,AIR INDIA,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,47.0,0,0h 47m,DEL to CCU,0,Night (21-05)
6F021,INDIGO,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,1,4h 2m,BLR to MAA,1,Night (21-05)
AI169,AIR INDIA,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,1,4h 13m,CCU to DEL,1,Night (21-05)
UK035,VISTARA,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,0,1h 16m,HYD to BOM,0,Night (21-05)
AI040,AIR INDIA,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,0,1h 41m,HYD to BLR,0,Night (21-05)
UK042,VISTARA,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,1,4h 39m,MAA to BOM,1,Evening (17-21)
SJ171,SPICEJET,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,0,3h 0m,DEL to HYD,0,Evening (17-21)
AI250,Air India,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,1,3h 24m,BOM to CCU,0,Evening (17-21)
SJ195,SPICEJET,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,0,3h 13m,BOM to CCU,0,Evening (17-21)
UK211,VISTARA,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,0,1h 23m,MAA to CCU,0,Evening (17-21)
UK122,VISTARA,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,0,3h 0m,HYD to CCU,0,Evening (17-21)
AI136,AIR INDIA,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,0,3h 19m,BLR to DEL,0,Evening (17-21)
6F141,INDIGO,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,122.0,0,2h 2m,BOM to CCU,0,Evening (17-21)
6F053,INDIGO,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,1,4h 13m,DEL to HYD,1,Evening (17-21)
6F136,INDIGO,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,37.0,0,0h 37m,CCU to DEL,0,Evening (17-21)
6F009,INDIGO,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,0,3h 15m,BLR to CCU,1,Evening (17-21)
6F023,INDIGO,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,1,3h 56m,MAA to BLR,1,Evening (17-21)
UK006,VISTARA,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,0,1h 39m,MAA to CCU,0,Evening (17-21)
SJ165,SPICEJET,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,0,3h 10m,CCU to BOM,0,Evening (17-21)
6F189,INDIGO,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,103.0,0,1h 43m,MAA to BLR,0,Evening (17-21)
AI131,AIR INDIA,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,0,2h 40m,MAA to BOM,0,Evening (17-21)
6F004,INDIGO,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,0,3h 40m,BOM to CCU,0,Evening (17-21)
AI027,AIR INDIA,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,0,3h 42m,BOM to MAA,0,Evening (17-21)
AI238,AIR INDIA,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,1,4h 42m,CCU to MAA,1,Evening (17-21)
SJ105,SPICEJET,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,0,3h 26m,BOM to HYD,0,Evening (17-21)
6F035,INDIGO,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,0,4h 24m,CCU to HYD,1,Evening (17-21)
AI133,AIR INDIA,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,0,2h 20m,DEL to CCU,0,Evening (17-21)
AI001,AIR INDIA,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,0,3h 3m,DEL to HYD,0,Evening (17-21)
SJ133,SPICEJET,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,0,2h 39m,BOM to CCU,0,Evening (17-21)
SJ216,SPICEJET,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,0,2h 56m,BOM to CCU,0,Evening (17-21)
AI147,AIR INDIA,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,0,1h 56m,HYD to CCU,0,Evening (17-21)
SJ054,SPICEJET,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,0,4h 33m,MAA to BLR,1,Evening (17-21)
6F197,INDIGO,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,0,4h 45m,BOM to BLR,1,Evening (17-21)
SJ066,SPICEJET,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,0,1h 16m,HYD to CCU,0,Evening (17-21)
SJ183,SPICEJET,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,0,1h 56m,CCU to DEL,0,Evening (17-21)
SJ151,SPICEJET,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,0,1h 32m,BOM to CCU,0,Evening (17-21)
SJ071,SPICEJET,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,0,1h 49m,CCU to MAA,0,Evening (17-21)
SJ102,SPICEJET,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,0,1h 32m,MAA to CCU,0,Evening (17-21)
AI209,AIR INDIA,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,0,1h 12m,BLR to CCU,0,Evening (17-21)
6F111,INDIGO,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,0,2h 53m,HYD to DEL,0,Evening (17-21)
AI050,AIR INDIA,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,0,2h 35m,BLR to BOM,0,Evening (17-21)
SJ189,SPICEJET,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,0,4h 56m,HYD to BLR,1,Evening (17-21)
UK112,Vistara,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,0,2h 42m,CCU to DEL,0,Evening (17-21)
6F171,INDIGO,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,0,1h 9m,DEL to BLR,0,Evening (17-21)
AI011,AIR INDIA,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,0,4h 3m,CCU to BOM,1,Afternoon (12-17)
6F027,INDIGO,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,0,1h 29m,BLR to DEL,0,Afternoon (12-17)
UK082,VISTARA,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,0,4h 31m,DEL to BOM,1,Afternoon (12-17)
UK138,VISTARA,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,0,2h 49m,DEL to BLR,0,Afternoon (12-17)
UK198,VISTARA,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,0,1h 35m,DEL to BLR,0,Afternoon (12-17)
6F039,INDIGO,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,0,4h 18m,MAA to CCU,1,Afternoon (12-17)
6F157,INDIGO,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,0,1h 27m,MAA to CCU,0,Afternoon (12-17)
SJ024,SPICEJET,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,0,3h 52m,DEL to MAA,0,Afternoon (12-17)
6F167,INDIGO,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,0,1h 24m,BLR to BOM,0,Afternoon (12-17)
AI197,AIR INDIA,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,0,3h 35m,BOM to CCU,0,Afternoon (12-17)
SJ211,SPICEJET,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,0,2h 12m,MAA to BOM,0,Afternoon (12-17)
6F055,INDIGO,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,0,2h 28m,DEL to CCU,0,Afternoon (12-17)
AI253,AIR INDIA,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,0,3h 38m,BLR to BOM,1,Afternoon (12-17)
UK060,VISTARA,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,0,3h 33m,BLR to CCU,1,Afternoon (12-17)
6F257,IndiGo,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,0,3h 51m,MAA to CCU,1,Afternoon (12-17)
SJ135,SPICEJET,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,0,3h 45m,MAA to CCU,1,Afternoon (12-17)
AI247,AIR INDIA,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,0,3h 4m,BOM to CCU,0,Afternoon (12-17)
UK127,VISTARA,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,0,4h 4m,BOM to HYD,1,Afternoon (12-17)
AI109,AIR INDIA,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,0,4h 21m,BLR to BOM,1,Afternoon (12-17)
AI057,AIR INDIA,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,0,3h 29m,BOM to CCU,0,Afternoon (12-17)
6F103,INDIGO,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,0,2h 55m,CCU to MAA,0,Afternoon (12-17)
SJ144,SPICEJET,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,0,3h 37m,BLR to BOM,1,Afternoon (12-17)
6F076,INDIGO,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0,0,0h 45m,CCU to HYD,0,Afternoon (12-17)
6F240,INDIGO,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,0,4h 25m,DEL to HYD,1,Afternoon (12-17)
UK057,VISTARA,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,0,4h 39m,CCU to DEL,1,Afternoon (12-17)
AI201,AIR INDIA,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,0,1h 21m,BLR to CCU,0,Afternoon (12-17)
SJ242,SPICEJET,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,0,2h 47m,BLR to HYD,0,Afternoon (12-17)
6F037,INDIGO,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0,0,2h 32m,BOM to MAA,0,Afternoon (12-17)
SJ132,SPICEJET,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,0,0h 52m,MAA to DEL,0,Afternoon (12-17)
AI055,AIR INDIA,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0,0,1h 39m,CCU to BOM,0,Afternoon (12-17)
6F252,IndiGo,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,0,4h 27m,MAA to BLR,1,Afternoon (12-17)
AI183,AIR INDIA,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,0,1h 42m,DEL to CCU,0,Afternoon (12-17)
SJ125,SPICEJET,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,0,2h 34m,DEL to BLR,0,Afternoon (12-17)
SJ087,SPICEJET,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,0,4h 49m,BOM to DEL,1,Afternoon (12-17)
UK182,VISTARA,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,0,4h 6m,HYD to CCU,1,Afternoon (12-17)
AI016,AIR INDIA,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,0,4h 23m,BOM to CCU,1,Afternoon (12-17)
6F107,INDIGO,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0,0,3h 0m,CCU to BLR,0,Afternoon (12-17)
AI026,AIR INDIA,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0,0,0h 59m,DEL to BOM,0,Afternoon (12-17)
AI177,AIR INDIA,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,0,2h 15m,CCU to HYD,0,Afternoon (12-17)
AI041,AIR INDIA,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0,0,1h 51m,BOM to BLR,0,Afternoon (12-17)
6F222,INDIGO,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0,0,2h 10m,HYD to MAA,0,Afternoon (12-17)
AI004,AIR INDIA,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,0,4h 14m,HYD to MAA,1,Afternoon (12-17)
SJ126,SPICEJET,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,0,2h 44m,DEL to BLR,0,Afternoon (12-17)
SJ220,SPICEJET,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,0,1h 36m,BOM to CCU,0,Afternoon (12-17)
AI204,AIR INDIA,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,0,4h 58m,CCU to MAA,1,Afternoon (12-17)
UK098,VISTARA,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,0,4h 16m,CCU to DEL,1,Afternoon (12-17)
AI090,AIR INDIA,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0,0,2h 34m,MAA to CCU,0,Afternoon (12-17)
AI092,AIR INDIA,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0,0,2h 44m,CCU to BOM,0,Afternoon (12-17)
AI049,AIR INDIA,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0,0,2h 13m,CCU to MAA,0,Afternoon (12-17)
UK117,VISTARA,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,0,3h 37m,BLR to BOM,1,Afternoon (12-17)
6F227,INDIGO,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,0,4h 25m,MAA to BOM,1,Afternoon (12-17)
AI228,AIR INDIA,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,0,4h 28m,BLR to BOM,1,Afternoon (12-17)
